id_projeto,desc_nome,situacao,organizacao_resp,valor_investimento_previsto,qtd_investimentos_previstos,somente_investimento_001,dt_inicial_prevista,dt_final_prevista,natureza_intervencao,especie_intervencao,sistema_resp,latitude_representativa_publica,longitude_representativa_publica,qtd_coordenadas_encontradas
16424.42-89,"Infraestrutura Rural compreendendo,Pavimentação Linha São Francisco no Interior do Município de Caçador SC",Concluída,MINISTERIO DA ECONOMIA,1035873.89,1,False,2022-12-30,2026-02-16,Obra,Construção,Transferegov.br,-26.78139,-51.08481,1
111514.42-08,Sedec - Recuperação de Infraestrutura afetada por desastre 59053.000201/2017-91,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,5807.74,1,False,2018-11-22,2019-11-21,Obra,Recuperação,CIPI,-27.8002800242433,-48.56639,1
71441.42-89,TIMBÉ DO SUL,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2012-01-18,2012-10-14,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
80755.42-97,PAC 2 - Construção de Quadra Escolar Coberta 001/2013 - Turvo - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-03-05,2016-01-24,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
136490.42-29,Pavimentação de trecho da Rua Deonelo Luciano Colombo no perímetro urbano,Cadastrada,MINISTERIO DA ECONOMIA,980000.0,1,False,2026-06-29,2029-06-29,Obra,Construção,Transferegov.br,-26.26169,-53.61657,1
45665.42-21,AMPLIAÇÃO DE UNIDADE BÁSICA DE SAÚDE,Cadastrada,FUNDO NACIONAL DE SAUDE,739400.0,1,False,2023-04-19,2023-05-30,Obra,Ampliação,SISMOB,-27.569236061916122,-48.63280534744263,1
33504.42-65,Construção de Quadra de Esportes Coberta (Bairro Cristo Rei-Ipuaçu/SC),Concluída,MINISTERIO DA ECONOMIA,1182994.91,1,False,2019-11-20,2024-03-09,Obra,Construção,Transferegov.br,-26.62399,-52.45472,1
44393.35-75,Sedec - Recuperação de Infraestrutura afetada por desastre 59053.004011/2020-48,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,148220.87,1,False,2021-05-24,2022-05-23,Obra,Recuperação,CIPI,-27.2833300233619,-48.86277,1
127543.42-40,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,10292.0,1,False,2000-11-16,2004-05-23,Obra,Construção,CIPI,-27.1054000230585,-52.4685,1
131072.42-97,Urbanização da orla marítima do Molhe da Barra Norte no município de Balneário Camboriú/SC,Cadastrada,MINISTERIO DA ECONOMIA,984659.0,1,False,2026-07-30,2029-07-30,Obra,Recuperação,Transferegov.br,-26.97217,-48.63181,1
98981.42-52,"Execução de Obras de Macrodrenagem e Pavimentação Urbana para Prevenção de Alagamentos e Redução de Riscos nos Bairros Vila Alvorada, Campestre e Mirim  Imbituba/SC.",Cadastrada,MINISTERIO DA ECONOMIA,16304094.79,1,False,2025-12-10,2028-12-10,Obra,Construção,Transferegov.br,-28.23995,-48.67032,1
127971.42-77,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,303888.31,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-26.8260600225823,-49.31006,1
118275.42-07,"Pavimentar rua no bairro Itinga, no município de Araquari.",Concluída,MINISTERIO DA ECONOMIA,363704.24,1,False,2021-08-30,2025-04-01,Obra,Construção,CIPI,,,0
51412.42-63,Ampliação e reforma de refeitórios,Cadastrada,"INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE",1400800.91,1,False,2025-02-03,2026-12-30,Obra,Ampliação,CIPI,-27.1844540224474,-49.661069063536,1
32648.42-29,Pavimentação de estradas rurais,Concluída,MINISTERIO DA ECONOMIA,481585.59,1,False,2023-12-31,2026-12-31,Obra,Construção,Transferegov.br,-29.1023,-49.3849,1
125553.42-50,ESTRUTURACAO DA REDE DE SERVICOS DE PROTECAO SOCIAL ESPECIAL – CONSTRUCAO DE CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTENCIA SOCIAL - CREAS,Concluída,MINISTERIO DA ECONOMIA,465000.0,1,False,2016-12-31,2019-12-31,Obra,Construção,CIPI,,,0
96011.42-90,Reforma do Sistema de Exaustão das Capelas Químicas dos Blocos F e G do CCB,Em execução,UNIVERSIDADE FEDERAL DE SANTA CATARINA,566681.12,1,False,2025-11-01,2026-02-01,Obra,Reforma,CIPI,-27.5979400238984,-48.51478,2
46742.42-95,Produção de Unidades Habitacionais em Otacílio Costa/SC,Cadastrada,MINISTERIO DA ECONOMIA,3250000.0,1,False,2024-12-10,2027-12-10,Obra,Construção,Transferegov.br,-27.48078,-50.1258,1
24411.42-84,Projetos executivos para construção de cobertura e dimensionamento de sistema de geração de energia fotovoltaica conectada à rede (CELESC) na Delegacia de Polícia Federal em Dionísio Cerqueira - SC,Cadastrada,DEPARTAMENTO DE POLICIA FEDERAL,12110.69,1,False,2023-10-01,2023-12-31,Projeto,Ampliação,CIPI,-26.2609800216208,-53.63547,1
116207.42-67,"Pavimentação Asfáltica e Drenagem das Ruas Bandeirantes, Carlos Pommerening e Alvina Pommerening, Centro norte, Schroeder/SC.",Concluída,MINISTERIO DA ECONOMIA,955956.0,1,False,2019-12-19,2022-12-19,Obra,Construção,CIPI,,,0
117611.42-78,CONSTRUÇÃO DE BARRACÃO NA ÁREA INDUSTRIAL DO MUNICÍPIO,Concluída,MINISTERIO DA ECONOMIA,357964.07,1,False,2019-12-31,2023-01-31,Obra,Construção,CIPI,,,0
109817.42-32,APOIO A PROJETO DE INFRAESTRUTURA TURÍSTICA-Pavimentação de Acesso à Praça Central no Município de Timbé do Sul-SC.,Concluída,MINISTERIO DA ECONOMIA,228301.67,1,False,2018-12-14,2021-12-31,Obra,Construção,CIPI,,,0
11805.42-98,Nova Central de Água gelada do HU-UFSC,Cadastrada,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,100.0,1,False,2022-01-01,2024-12-31,Obra,Construção,CIPI,,,0
79179.42-40,PAC 2 - Cobertura de Quadra Escolar 001/2013 - Araranguá - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-04-07,2014-12-31,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
65005.42-99,710227 - Escola de Educação Infantil - Capivari de Baixo/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,151281.94,1,False,2010-05-04,2012-03-14,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
33621.42-09,CR 890011/2019 - CONSTRUÇÃO DE CALÇADÃO DE ACESSO A PRAÇA DO PESCADOR NO BAIRRO DA BARRA NO MUNICÍPIO DE BALNEÁRIO CAMBORIÚ/SC.,Inacabada,MINISTERIO DA ECONOMIA,549286.89,1,False,2019-12-27,2024-03-27,Obra,Construção,Transferegov.br,-27.00773,-48.60363,3
77766.42-94,PAC 2 - Cobertura de Quadra Escolar 001/2013 - Praia Grande - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-03-06,2014-11-01,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
98938.42-10,Provisão de unidades habitacionais - Programa Minha Casa Minha Vida FNHIS no município de São Cristovão do Sul/SC,Cadastrada,MINISTERIO DA ECONOMIA,2800000.0,1,False,2025-12-11,2028-12-11,Obra,Construção,Transferegov.br,-27.15493,-50.26431,1
113829.42-20,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.009280/2023-43,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,717213.16,1,False,2024-02-29,2027-02-18,Obra,Recuperação,CIPI,-27.4958300237243,-48.78667,1
67328.42-65,656965 - Esc. Educ. Infantil - Tipo C - GALVAO/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,6910.59,1,False,2010-08-27,2011-08-22,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
37140.42-32,Pavimentação de Via,Concluída,MINISTERIO DA ECONOMIA,544915.96,1,False,2022-07-20,2026-07-20,Obra,Construção,Transferegov.br,-28.12758,-49.10014,1
90696.42-14,Ed nº 632/2023 - Elaboração de Projetos Básicos e Executivos de Engenharia - BR-282/SC - LOTE 08,Cadastrada,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,1951997.77,1,False,2024-11-06,2026-04-03,Projeto,Construção,CIPI,-27.6750191665062,-50.56508028,1
23264.42-34,RESTAURO do VITRAL- SALA de JANTAR do PALÁCIOCRUZ e SOUSA - MHSC,Cadastrada,MINISTERIO DA ECONOMIA,238856.59,1,False,2021-12-31,2027-04-02,Obra,Recuperação,Transferegov.br,-27.5965,-48.55013,1
111121.42-79,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001117/2013-91,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,151593.0,1,False,2014-08-28,2018-08-16,Obra,Recuperação,CIPI,-27.0404100229477,-49.61048,1
114505.42-11,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.003885/2020-88,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,97516.25,1,False,2022-07-28,2023-10-04,Obra,Recuperação,CIPI,-26.0220800212154,-48.84984,1
65164.42-94,710122 - Escola de Educação Infantil - Papanduva/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,9496.77,1,False,2009-04-09,2011-06-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
106871.42-73,Pavimentação prImária de vias vicinais,Cadastrada,MINISTERIO DA ECONOMIA,500000.0,1,False,2025-12-18,2029-04-18,Obra,Construção,Transferegov.br,-27.31478,-49.71093,2
114854.42-30,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.009448/2023-11,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,249463.4,1,False,2025-02-03,2027-01-29,Obra,Recuperação,CIPI,-28.0127800246053,-48.90361,1
118148.42-07,Pavimentação de Vias no Município de Governador Celso Ramos.,Concluída,MINISTERIO DA ECONOMIA,319285.48,1,False,2021-08-19,2024-08-18,Obra,Construção,CIPI,,,0
65636.42-76,700220 - CEDUP Campo Erê - Campo Erê/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,70254.47,1,False,2010-09-13,2012-09-07,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
56135.42-48,AMPLIAÇÃO DE UNIDADE BÁSICA DE SAÚDE,Cadastrada,FUNDO NACIONAL DE SAUDE,148128.0,1,False,2021-06-22,2021-06-23,Obra,Ampliação,SISMOB,-26.73721328844658,-53.52561995387078,1
94050.31-44,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59502.000805/2017-00,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,2462709.42,1,False,2018-10-29,2021-10-21,Obra,Construção,CIPI,-27.162030023155,-50.469,1
87703.42-31,Quadra Esportiva Passo da Limeira - Alfredo Wagner - SC,Em execução,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2022-02-04,2024-07-28,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
80144.42-34,PAC 2 - Construção de Quadra Escolar Coberta 001/2013 - Ilhota - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2015-07-29,2017-04-11,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
127720.42-25,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000734/2011-15,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,321701.86,1,False,2011-09-06,2019-02-10,Obra,Recuperação,CIPI,-28.7800000259081,-49.81916,1
65612.42-26,700220 - E Básica Estanislau Schumann - Bela Vista do Toldo/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,70254.47,1,False,2010-11-01,2011-07-29,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
84778.42-07,Escola M.E.F. Professora Candida Bertotto Zucatti - Macieira - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-12-01,2016-06-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
118283.42-62,"Construção de Pista de Skate, Patins e Similares no Município de Balneário Camboriú/SC.",Em execução,MINISTERIO DA ECONOMIA,868181.82,1,False,2021-10-29,2025-07-01,Obra,Construção,CIPI,,,0
13370.42-64,Reforma do Ginásio Julio Martendal no Municipio de Abdon Batista SC.,Concluída,MINISTERIO DA ECONOMIA,269232.77,1,False,2021-11-30,2024-11-30,Obra,Reforma,Transferegov.br,-27.60867,-51.0257,1
12786.42-63,Construção de Campo Socyeti na Comunidade de Paiol de Barro,Concluída,MINISTERIO DA ECONOMIA,300253.98,1,False,2021-09-29,2024-09-29,Obra,Construção,Transferegov.br,,,0
73639.42-67,PAC 2 - Construção de Quadra Escolar Coberta 001,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2012-10-02,2013-05-07,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
78910.42-75,Escola 06 Salas - Projeto Padrão - Praia Grande - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-05-22,2016-02-11,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
75056.42-51,Escola Estadual Itoupavazinha-Blumenau,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-05-27,2021-02-27,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
70447.42-28,TERRENO PADRE EDUARDO,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2012-04-13,2015-12-31,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
111370.42-20,Sedec - Recuperação de Infraestrutura afetada por desastre 59053.000201/2017-91,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,5807.74,1,False,2018-11-22,2019-11-21,Obra,Recuperação,CIPI,-27.7802800242093,-48.5225,1
26304.42-76,"Qualificação viária - Drenagem, pavimentação, calçadas e sinalização viária no município de Balneário Piçarras",Em execução,MINISTERIO DA ECONOMIA,239156.0,1,False,2023-10-27,2026-10-24,Obra,Construção,Transferegov.br,-26.76185,-48.67705,2
28597.42-15,Revitalização Ginásio André Colombo,Cadastrada,MINISTERIO DA ECONOMIA,286786.79,1,False,2022-08-03,2027-08-03,Obra,Reforma,Transferegov.br,-27.34266,-51.61706,1
38073.42-04,Melhoria na Infraestrutura Urbana,Em execução,MINISTERIO DA ECONOMIA,850000.0,1,False,2024-06-07,2027-06-07,Obra,Recuperação,Transferegov.br,-26.53846,-53.32945,7
24192.42-24,Contratação de substituição da grade de proteção contra quedas da plataforma do heliporto da Superintendência de Polícia Federal em Santa Catarina (SR/PF/SC),Cadastrada,DEPARTAMENTO DE POLICIA FEDERAL,242200.0,1,False,2023-10-01,2023-12-31,Obra,Reforma,CIPI,-27.4667000236746,-48.46086,1
137485.42-78,"PAVIMENTAÇÃO ASFÁLTICA TRECHO LINHA SÃO GOTARDO, INTERIOR",Cadastrada,MINISTERIO DA ECONOMIA,485000.0,1,False,2026-06-03,2028-06-03,Obra,Construção,Transferegov.br,-27.09689,-53.18277,1
13943.42-70,Construção do CRAS,Concluída,MINISTERIO DA ECONOMIA,540191.86,1,False,2018-08-24,2024-12-30,Obra,Construção,Transferegov.br,-27.38178,-51.77517,1
109927.42-56,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Construção de Portal no município de Cordilheira Alta - SC,Inacabada,MINISTERIO DA ECONOMIA,231357.14,1,False,2018-12-27,2021-12-31,Obra,Construção,CIPI,,,0
21523.42-85,Aquisição de pedra brita para recuperação de estradas vicinais,Cadastrada,MINISTERIO DA ECONOMIA,1010000.0,1,False,2023-05-01,2024-12-31,Obra,Recuperação,Transferegov.br,-26.92301,-50.67863,1
20439.42-13,Pavimentação da Rua Johann Anrain e passeios,Concluída,MINISTERIO DA ECONOMIA,302173.41,1,False,2021-12-31,2024-12-31,Obra,Construção,Transferegov.br,-26.99666,-51.2427,1
133442.42-23,Pavimentção RM Mario Tiscoski (trecho),Cadastrada,MINISTERIO DA ECONOMIA,4780000.0,1,False,2026-07-16,2030-07-16,Obra,Construção,Transferegov.br,-28.7771,-49.51361,1
128000.42-40,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,10355.83,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-27.6429500239751,-49.09603,1
127912.42-94,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001473/2011-42,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,155555.52,1,False,2012-02-01,2014-08-07,Obra,Recuperação,CIPI,-27.1386000231151,-50.1939,1
66874.42-48,657184 - Esc. Educação Infantil - Tipo C - VARGEM/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,5926.31,1,False,2010-04-08,2011-11-29,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
42955.42-31,Ed 649/2023 - Elaboração dos Projetos Básicos e Executivos de Engenharia na Rodovia BR-470/SC - Lote 04,Em execução,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,3815534.98,1,False,2024-12-20,2027-05-05,Projeto,Ampliação,CIPI,-27.2790010233545,-49.824369,1
4869.42-44,RDC 02/2021_CONSTRUÇÃO DE ESTAÇÃO ELEVATÓRIA DE ESGOTO DO CAMPUS SÃO JOSÉ DO IFSC,Cadastrada,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",368088.48,1,False,2022-02-01,2022-04-01,Obra,Construção,CIPI,,,0
124708.42-61,OBRA PARA CONTROLE DE CHEIAS E EROSÃO MARINHA - Implantação de molhe no rio Gravatá - Etapa 01.,Em execução,MINISTERIO DA ECONOMIA,506000.0,1,False,2016-10-27,2021-03-31,Obra,Construção,CIPI,,,0
8713.42-80,RUA MARCONI,Concluída,MINISTERIO DA ECONOMIA,369408.27,1,False,2019-12-31,2022-12-31,Obra,Construção,Transferegov.br,-26.8532,-49.09134,1
127806.42-52,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,570456.28,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-27.4310000236137,-49.8469,1
21233.42-28,[GPB] Reforma da Cobertura dos Blocos - IFSC Garopaba,Cadastrada,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",1000000.0,1,False,2024-02-01,2024-06-01,Obra,Reforma,CIPI,-28.0987992066442,-48.6749945426226,1
128186.42-10,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,7089.8,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-26.2954400216793,-50.82405,1
127623.42-04,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,10292.0,1,False,2000-11-16,2004-05-23,Obra,Construção,CIPI,-27.3478000234718,-51.6909,1
110505.42-29,Reforma e Revitalização na Orla da Praia do Ervino no município de São Francisco do Sul-SC.,Concluída,MINISTERIO DA ECONOMIA,3459601.16,1,False,2018-12-27,2022-06-01,Obra,Construção,CIPI,,,0
111187.42-70,Sedec - Recuperação de Infraestrutura afetada por desastre SEI  59050.000474/2015-01,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,42413.0,1,False,2015-06-19,2016-03-14,Obra,Recuperação,CIPI,-26.8702800226577,-52.40333,1
36968.42-04,Execução de sala cofre e forro em gesso na DPF/CCM/SC,Concluída,DEPARTAMENTO DE POLICIA FEDERAL,49972.59,1,False,2024-06-01,2024-07-30,Obra,Construção,CIPI,-28.404200025271,-49.2135,1
111183.42-98,Sedec - Recuperação de Infraestrutura afetada por desastre SEI  59050.000474/2015-01,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,42413.0,1,False,2015-06-19,2016-03-14,Obra,Recuperação,CIPI,-26.8773900226698,-52.42708,1
114782.42-40,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.000141/2017-14,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,109991.98,1,False,2017-09-19,2018-09-18,Obra,Recuperação,CIPI,-27.646390023981,-49.14722,1
114578.42-32,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.009271/2023-52,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,52360.0,1,False,2023-10-23,2024-10-22,Obra,Recuperação,CIPI,-27.2897200233728,-48.7675,1
75352.42-50,"Ampliação da Escola de Ensino Básico Ivo Silveira, com a construção de seu Complexo Sócio Esportivo.",Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-04-04,2020-03-13,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
114437.42-04,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.013911/2024-18,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,260000.0,1,False,2025-11-13,2026-11-13,Obra,Recuperação,CIPI,-27.377780023523,-49.3825,1
40291.42-00,Contratação de empresa especializada para Elaboração de Projeto de Reforma de Edificações do Campo Experimental de Suínos da Embrapa Suínos e Aves.,Cadastrada,EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA,157997.4,1,False,2024-08-01,2025-01-31,Projeto,Reforma,CIPI,-27.3128892126013,-51.9873477487917,1
79223.42-73,PAC 2 - Construção de Quadra Escolar Coberta 001/2013 - Ipira - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-04-22,2016-02-11,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
130075.42-55,Provisão de Unidades Habitacionais em Balneário Gaivota-SC,Cadastrada,MINISTERIO DA ECONOMIA,3552271.88,1,False,2026-04-29,2030-04-29,Obra,Construção,Transferegov.br,-29.11149,-49.36439,1
134405.42-12,Quadra Poliesportiva,Cadastrada,MINISTERIO DA ECONOMIA,489152.68,1,False,2026-07-15,2029-07-14,Obra,Construção,Transferegov.br,-26.95067,-49.14607,1
51449.42-30,Implantação do IFC - Campus Mafra,Cadastrada,"INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE",21182888.64,1,False,2025-02-17,2026-12-31,Obra,Construção,CIPI,-26.1609521202959,-49.82994966939056,1
139550.42-95,CONSTRUÇÃO DE CENTRO DE CONVIVÊNCIA - CC,Cadastrada,MINISTERIO DA ECONOMIA,719000.0,1,False,2026-06-15,2027-06-15,Obra,Construção,Transferegov.br,-26.39824,-52.72959,1
49789.42-76,CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,2452054.0,1,False,2025-02-14,2028-05-06,Obra,Construção,SISMOB,-27.1544,-48.50786,1
36387.42-33,Execução de Obras ou serviços de engenharia para estradas vicinais vicinais,Em execução,MINISTERIO DA ECONOMIA,400000.0,1,False,2024-06-25,2026-06-25,Obra,Construção,Transferegov.br,,,0
24700.42-85,Pavimentação/Recapeamento asfáltico em ruas do perímetro urbano.,Concluída,MINISTERIO DA ECONOMIA,500905.81,1,False,2021-11-24,2025-04-13,Obra,Recuperação,Transferegov.br,-26.69309,-53.25162,4
63223.42-99,REFORMA DE UNIDADE BÁSICA DE SAÚDE,Concluída,FUNDO NACIONAL DE SAUDE,124972.0,1,False,2023-03-15,2025-10-28,Obra,Reforma,SISMOB,-27.168367,-51.496258,1
74746.42-12,PAC 2 - Cobertura de Quadra Escolar 002,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-12-18,2019-02-04,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
